siteID,date,n_obs,daily_max,daily_min,daily_mean,daily_var,daily_sd,midday_mean,midday_var,midday_sd
BART,2021-05-08,4,11.15457724294357,2.5210047568044582,6.294785825667866,0.8385736446627365,0.915736667750471,6.469593466481878,13.18456542747602,3.631055690494986
BART,2021-05-09,4,12.407959771925427,3.4000360304309702,6.816611308436263,1.0813736728522727,1.039891183178448,7.13899096417173,15.529507446011582,3.940749604581796
BART,2021-05-10,4,7.761579747353854,4.444638947517664,6.347886411605366,9.04021898331421,3.0066956918375047,6.10978203230009,6.136575754054845,2.4772112857111814
BART,2021-05-11,4,8.927222270350326,3.9351086032006277,6.095400459535683,5.905864934919663,2.430198538169189,6.098859692645352,7.7424841737736045,2.782531971743291
BART,2021-05-12,4,11.13514837449599,2.6420906313004258,5.737207031250023,5.7614375699291465,2.4002994750508,6.159351767263128,15.82019851381628,3.977461315187903
BART,2021-05-13,4,16.301364824848815,2.6397644042968977,8.57365619290262,1.750484578521742,1.3230587963207614,9.125608513944915,33.09357988857849,5.752701964171139
BART,2021-05-14,4,13.150743841355869,5.966206015310003,9.685140597435758,13.178240284678196,3.6301846075204214,9.634575431577643,15.398189593419344,3.9240527001327776
BART,2021-05-15,4,12.31562440933722,6.785434649067563,9.111743360950124,14.988237740457938,3.8714645472298903,9.349922557543705,12.049529727235743,3.471243253826465
BART,2021-05-16,4,14.558348428049419,6.281237989856374,9.738654647334952,11.937817252247084,3.455114651100175,10.043889987084196,18.377256092150418,4.286870197725891
BART,2021-05-17,4,15.165128449470789,6.205841852003551,10.304048156738304,20.84241360008356,4.565349230900475,10.486938607820923,23.254008126456434,4.8222409859376
BART,2021-05-18,4,16.705100570186513,7.778159652217765,11.714717791157407,19.17310673221545,4.378710624397947,12.088898492628552,27.915004012076285,5.283465151969518
BART,2021-05-19,4,15.868295780304962,8.813195800781273,11.938673007103727,19.32395153591229,4.395901674959563,11.99694771715392,24.36574961544594,4.9361675027743885
BART,2021-05-20,4,14.893144964402744,6.947343198714741,10.542688234390774,27.387424006108795,5.233299533383198,10.528128150201635,28.04973029956838,5.29619960911297
BART,2021-05-21,4,16.006899729082683,6.353107870778753,10.730825165779383,23.40570469027966,4.837944262833095,10.839651259555634,32.19632199757818,5.674180293009571
BART,2021-05-22,4,14.996536550214236,6.734271437121999,10.439065797867336,22.367555955188568,4.7294350566625365,10.456062037970453,28.337422223062426,5.323290544678397
BART,2021-05-23,4,15.290533053490446,6.474882851877543,10.401883574455038,25.870834691243708,5.086338043351396,10.49141287854925,32.3647313958185,5.6890009136770665
BART,2021-05-24,4,16.712947591145856,7.844972737630231,11.540903604158814,25.598532966622848,5.059499280227525,11.805939059787349,32.12968185206005,5.668305024613623
BART,2021-05-25,4,18.28341267903648,8.28269449869794,12.523658498128277,30.502646470438133,5.522920103571853,12.779359944661481,36.948738867915075,6.078547430753097
BART,2021-05-26,4,17.870433553059918,9.544061279296898,13.210423533121768,21.652594095139882,4.6532347990553715,13.208374701605926,27.823077049415637,5.274758482567296
BART,2021-05-27,4,18.993814086914085,9.376668294270855,13.622710164388044,16.005305722274485,4.0006631603116105,13.789758639865473,28.696333310273726,5.3568958651698395
BART,2021-05-28,4,18.767649332682314,9.328365071614606,13.699012247721377,21.905224243033377,4.680301725640493,13.736942545572939,31.481417132625253,5.610830342527321
BART,2021-05-29,4,17.541027832031272,9.66185709635419,13.329736582438173,22.51845242485147,4.745361147989842,13.134664238823808,29.793226593808757,5.458317194319945
BART,2021-05-30,4,17.16354878743492,8.453220621744814,12.589736429850284,29.19412053199699,5.403158384870555,12.558549669053843,31.81684755773171,5.6406424773895845
BART,2021-05-31,4,17.719868977864607,8.542807006835961,12.683430226643903,25.951519671232365,5.094263408112341,12.833784654405404,32.81829040165114,5.728725024091411
BART,2021-06-01,4,18.14854431152346,8.908588663737001,13.139915974934919,17.344631404460717,4.164688632354251,13.33466491699221,28.64407543886683,5.352016016312622
BART,2021-06-02,4,19.26391296386721,9.645958455403669,14.01425933837893,21.825538519021638,4.67178108637612,14.180656602647591,29.13285292770653,5.397485796897156
BART,2021-06-03,4,18.48261922200523,9.571055094401064,13.67224578857424,22.153269629625754,4.706725998996092,13.639374457465301,27.19712994602996,5.215086763039515
BART,2021-06-04,4,19.269120279947938,9.852615356445336,14.079441324869814,16.616945610537954,4.076388795311109,14.170656670464432,26.897090115930336,5.186240460673833
BART,2021-06-05,4,20.02829284667971,10.230203247070335,14.881312306722029,23.938212181419004,4.892669228695008,15.02041185167103,30.581071955609378,5.530015547501596
BART,2021-06-06,4,20.18263854980471,10.70655924479169,14.900989786783878,24.716104420181363,4.971529384423003,14.877645195855058,32.104075532402966,5.666045846302602
BART,2021-06-07,4,20.400273640950545,10.446967569987002,15.146440887451195,23.220548262593777,4.818770409823836,15.142357042100716,32.6254906897111,5.711872783046827
