siteID,date,n_obs,daily_max,daily_min,daily_mean,daily_var,daily_sd,midday_mean,midday_var,midday_sd
BART,2021-05-07,4,11.45765321793097,1.1349130938130267,6.1134712957567015,0.8504572414963316,0.922202386407849,6.682637663810507,18.694743846426228,4.3237418801804335
BART,2021-05-08,4,11.627699132119478,1.4120579873362122,6.025391412550426,2.280072249692454,1.509990811128483,6.307749233450964,18.72397680270023,4.32712107557672
BART,2021-05-09,4,13.211865628150225,3.1889469269783492,7.413238082393546,2.0840173154869066,1.4436125918981542,7.817150288243471,18.831390109911776,4.339514962517329
BART,2021-05-10,4,9.922622975995486,3.9073425292968977,6.927528922788581,10.115664702231285,3.1805132765374973,6.804394268733222,11.10228001697306,3.332008405897719
BART,2021-05-11,4,7.562471254410305,3.0789645287298613,5.230718108146444,5.453170336905106,2.3352024188290628,4.854903485698108,7.253309892392541,2.693196965019926
BART,2021-05-12,4,11.024696399319579,1.8062102287046597,5.363677781628047,8.765803258048912,2.9607099246716,5.789848540931643,19.20685305982735,4.3825623851609175
BART,2021-05-13,4,16.286960527973815,3.0947460543725027,8.869273573352467,2.801946723423097,1.673901646878662,9.512461147513463,31.657207858092583,5.62647383874595
BART,2021-05-14,4,11.961157817225326,6.521495991368471,9.281394761608516,12.205008710534262,3.4935667605663787,9.10867880544357,11.126848276543233,3.335693072892534
BART,2021-05-15,4,14.42168382213964,6.578441792149721,9.77928191154236,6.254300888810026,2.500860029831743,10.078493967363935,15.772296986696121,3.9714351293576633
BART,2021-05-16,4,15.411496857673914,6.559427372101838,10.446163349766907,14.719812999525539,3.836640848388801,10.74072935042845,21.26902119609492,4.611834905554938
BART,2021-05-17,4,15.804152753276233,7.810866620463733,11.231282929451258,14.033574245832058,3.746141247448107,11.495520938340077,21.692943450982597,4.657568405400247
BART,2021-05-18,4,14.761658502394177,7.28112970167593,10.91900541244017,19.890499948071295,4.45987667408767,10.822658547022032,21.686632748819495,4.656890888653018
BART,2021-05-19,4,15.666738005607382,7.317956542968773,10.95674753496726,23.746777329888314,4.873066522210457,11.050918218140984,26.55198171730717,5.152861507677765
BART,2021-05-20,4,15.44845856697331,6.700086827431979,10.636292291456677,33.35931276326338,5.7757521383161325,10.612719595304123,36.50979547472993,6.042333611671068
BART,2021-05-21,4,17.226448108303956,7.449765900642664,11.663449736564413,31.478012088055333,5.610526899325529,11.910149818338397,39.775895474326646,6.306813416799854
BART,2021-05-22,4,16.765518483807988,7.798545394405265,11.855486519105996,33.360887621913946,5.775888470349297,11.8848333543347,38.11300011838265,6.173572719129714
BART,2021-05-23,4,16.330735270182313,7.665169270833356,11.614877524427211,25.185206402538494,5.018486465313869,11.58031446668839,33.71936761080049,5.806838004525397
BART,2021-05-24,4,16.566550699869815,7.475092569987002,11.591740926106795,34.954216554435504,5.912209109498369,11.677334255642384,36.18668579717542,6.015537033148031
BART,2021-05-25,4,18.62336120605471,8.636545817057314,12.924032592773461,34.03449253466558,5.8339088555329335,13.24404466417103,41.728241929624545,6.45974008220335
BART,2021-05-26,4,18.098203531901063,10.015204874674502,13.74245783487958,30.92240122344302,5.560791420602199,13.75190361870662,32.64453353050506,5.71353949233792
BART,2021-05-27,4,19.239116414388043,10.17858784993492,14.166992950439475,27.33075137363704,5.227882111681272,14.325004747178841,38.46165329006346,6.201745987225167
BART,2021-05-28,4,18.93612976074221,9.75782165527346,13.907285054524763,20.018445235333438,4.474197719740762,13.985013156467037,32.528595962288435,5.703384605853653
BART,2021-05-29,4,17.829073079427108,10.165708414713565,13.859068298339867,18.44305385045022,4.294537675984484,13.74611985948353,22.954117975529684,4.7910456035744104
BART,2021-05-30,4,16.400677490234397,9.587269083658876,12.71912078857424,27.890798949514483,5.281174012425124,12.578223334418425,25.335383871276765,5.0334266530145015
BART,2021-05-31,4,18.16649576822919,8.501930745442731,12.883574930826846,23.58697013017004,4.856641857309436,13.047624715169293,33.73042239623479,5.807789803034782
BART,2021-06-01,4,19.664336140950542,9.184184773763043,13.825431823730492,20.780347123683228,4.558546602118183,14.110479058159745,37.457508786938874,6.12025398059091
BART,2021-06-02,4,17.847556559244815,9.566326904296897,13.621958414713564,22.23518481317094,4.7154198978639155,13.443665228949676,30.961824050168513,5.564335005206688
BART,2021-06-03,4,18.681948852539087,9.890237426757835,13.758543650309267,21.79025704392778,4.6680035394082315,13.80622999403214,30.97800705982814,5.5657889880796
BART,2021-06-04,4,18.41269226074221,9.285693359375022,13.69591929117841,26.90658380381185,5.187155656408611,13.758117675781273,32.634846851443136,5.7126917343265715
BART,2021-06-05,4,19.76683756510419,10.575177001953147,14.627092997233095,21.803748103047067,4.669448372457615,14.758859592013911,27.022891248110565,5.198354667403001
BART,2021-06-06,4,21.034241739908875,11.227044677734398,15.315291086832705,15.051299228344712,3.879600395445994,15.47476467556426,28.445658382828743,5.33344713884264
BART,2021-06-07,4,20.842363484700545,11.182536824544293,15.7109199523926,15.82111009304658,3.9775759066354195,15.733137681749154,27.884635806442837,5.280590478956197
BART,2021-06-08,4,20.618306477864607,11.911917114257836,15.84673741658531,19.13480351696583,4.374334637058055,15.814404296875022,24.192577283929907,4.918595051834407
BART,2021-06-09,4,19.69393717447919,11.54679361979169,15.144048055013043,15.727443905273217,3.965784147589631,15.136606852213564,23.110633674155125,4.807352043917225
BART,2021-06-10,4,20.44186706542971,11.134280395507835,15.427343241373721,16.24823829821664,4.03091035601347,15.512371487087696,26.15061564923284,5.113767265845488
BART,2021-06-11,1,15.895310465494815,15.895310465494815,15.895310465494815,9.546300987419725,3.0897088839273716,NA,NA,NA
CLBJ,2021-05-07,4,24.180234650642664,13.2747013215096,19.22798776934226,0.7215229937025617,0.8494250959929084,17.793391205162152,22.170246529937803,4.708529125951947
CLBJ,2021-05-08,4,25.62770011655748,16.309299395161315,21.311682473459573,1.4470375757283902,1.202928749231803,20.39269638881891,16.647990365902135,4.080194893127304
CLBJ,2021-05-09,4,27.23122460149952,21.13450848979337,24.415657831007458,4.251985783718767,2.062034379858582,23.52145234795029,8.958380421156837,2.9930553655348304
CLBJ,2021-05-10,4,24.400157116305465,13.25418366462956,17.72027075982865,11.749798221123074,3.427797867599995,15.49364197433638,9.988842038166252,3.1605129390917313
CLBJ,2021-05-11,4,18.007838882938533,14.939401737336212,16.323701477050804,13.425078019621953,3.6640248388380163,15.762322341754896,9.429188206548488,3.0706983255521028
CLBJ,2021-05-12,4,21.324375078755065,15.5386419480847,17.88996990573024,17.68049057175315,4.204817543217916,17.776839192708355,17.62612640121412,4.198348056225701
CLBJ,2021-05-13,4,22.401797190020183,12.877937366116454,18.181774557790472,8.950945929169494,2.991813150778219,16.943645649571597,22.407939585600424,4.73370252398695
CLBJ,2021-05-14,4,25.68761202904488,15.465965812437018,20.25502585134201,7.9530695901863195,2.8201187191652624,19.302444425193237,27.1178697294755,5.207482091133439
CLBJ,2021-05-15,4,26.635876858618975,18.031805026146696,22.442265959708944,4.116900634497244,2.029014695485778,21.45784846480177,17.342745428904454,4.164462201641943
CLBJ,2021-05-16,4,26.089239108177946,19.357071218182988,23.13261639994962,5.7012312918080275,2.3877251290314025,22.176106573945756,11.81880202228591,3.4378484583073043
CLBJ,2021-05-17,4,26.377378205330164,20.153801505796395,23.504024185672904,3.9381192831002094,1.98446952183706,22.679607563634097,11.016806188612904,3.3191574516152293
CLBJ,2021-05-18,4,26.764236745526738,19.919382206086212,23.87222885624057,7.470308685501016,2.7331865442192225,22.9420114824849,14.149860650512585,3.7616300523194175
CLBJ,2021-05-19,4,27.06479945028984,19.461604752079158,23.550616651965747,11.61016523390007,3.40736925411674,22.58360516948087,20.566789787204552,4.535062269385565
CLBJ,2021-05-20,4,27.4157171433972,19.747678498298914,24.018146194950248,9.864013416528381,3.1407026947051806,22.885622545467932,17.371798283124214,4.167948930004327
CLBJ,2021-05-21,4,27.359805002520183,19.599398508379558,23.960629666236162,11.174715635637122,3.3428603972701465,22.827571220808153,17.384496236531096,4.169471937371817
CLBJ,2021-05-22,4,26.652606398059497,19.625918283770183,23.470002500472553,18.663023716201305,4.320072188772,22.40913453461024,17.551330425702957,4.189430799727209
CLBJ,2021-05-23,4,26.089066569010438,19.62237243652346,23.24728414063815,26.6317249932123,5.160593472965323,22.3664248996311,23.801448702027255,4.878672842282751
CLBJ,2021-05-24,4,27.176213582356795,19.006024169921897,23.25332209269208,27.220191810739323,5.217297366524101,22.34566582573787,25.887936709071514,5.088018937570055
CLBJ,2021-05-25,4,27.586362711588563,19.08555806477867,23.77144927978518,10.891716797012922,3.300260110508401,22.593822903103323,22.771539455591427,4.77195342135602
CLBJ,2021-05-26,4,27.876536051432314,19.50230204264325,24.043791707356792,9.71501890302411,3.116892507454197,22.894126044379362,19.345200572125776,4.3983179253125595
CLBJ,2021-05-27,4,28.084117635091168,20.24631042480471,24.572910563151066,7.914485185418878,2.8132694832558927,23.473005506727453,16.776037772810007,4.095856170913477
CLBJ,2021-05-28,4,29.088795979817732,20.04775797526044,24.957451629638694,9.168536947894541,3.027959205123897,23.885236273871552,23.22862001984763,4.8196078699254805
CLBJ,2021-05-29,4,29.12174275716148,20.200245157877628,25.24515228271487,7.856020967389361,2.8028594269762017,23.970453898112,20.994380899264446,4.5819625597842295
CLBJ,2021-05-30,4,28.35481160481773,19.669055175781274,24.473287200927757,10.57925353837253,3.252576446199617,23.17944573296443,19.986485501207742,4.470624732764733
CLBJ,2021-05-31,4,28.72649841308596,19.97878112792971,24.723992665608748,11.473134552953958,3.3872015813874965,23.602959865993945,23.215856568458676,4.818283570781059
CLBJ,2021-06-01,4,29.06799723307294,20.532914225260438,25.16784617106122,11.457192373542307,3.3848474668058985,24.053920830620683,21.354490863603566,4.621091955761491
CLBJ,2021-06-02,4,29.145557657877628,20.42044372558596,25.31545766194664,12.090641107191814,3.4771599197034084,24.080774603949674,23.907081556474598,4.889486839789488
CLBJ,2021-06-03,4,29.433948771158878,20.23983561197919,25.415124766031923,12.430772292529415,3.525730036819242,24.107117038302974,25.520562904907713,5.051788089865579
CLBJ,2021-06-04,4,29.987356567382836,20.906968180338563,25.829753367106143,16.167861470926937,4.020927936549838,24.68900587293839,27.56494636068018,5.250232981561883
CLBJ,2021-06-05,4,30.437837727864608,21.154565429687523,26.40951080322268,15.615602569724166,3.9516582050734304,25.200193617079016,27.356772487471638,5.230370205585035
