siteID,date,n_obs,daily_max,daily_min,daily_mean,daily_var,daily_sd,midday_mean,midday_var,midday_sd
BART,2021-04-19,3,12.267928388041858,1.724457574659801,6.298630056073612,0.6068478772657052,0.7790044141503341,4.903504205519176,0.252089029967144,0.502084684059516
BART,2021-04-20,4,9.38918653918853,2.9272862588205872,6.086121393019176,2.891960067794688,1.7005763928135331,6.346707054876535,0.3246900573593154,0.569815810029272
BART,2021-04-21,4,3.9519907305317767,-0.2686090284777998,1.653897488501787,9.929918912297456,3.1511773850891758,0.5614887852822809,2.6622340404698925,1.6316353883358539
BART,2021-04-22,4,0.7038109564012324,-3.7276032478578403,-1.4416306526429965,14.970130055632081,3.8691252313193587,-3.7276032478578403,4.138024892990467,2.034213580966971
BART,2021-04-23,4,4.970195942540346,-3.0824498330392918,-0.11128500661540056,2.812714204736935,1.677114845422619,-0.35829428395915064,1.1508398525837449,1.0727720412947688
BART,2021-04-24,4,11.029759363974318,0.9352858020413534,4.816756513041858,4.38855543531157,2.0948879290576787,4.173228405367967,1.3385178188382778,1.1569433083942695
BART,2021-04-25,4,7.842136309223813,2.9208903651083897,4.865232947564917,12.693520163171874,3.562796677214667,3.5927240187122202,12.693520163171874,3.562796677214667
BART,2021-04-26,4,10.126951943674419,1.9156570926789542,5.037609026508969,13.674751043433865,3.697938756041515,4.402979500063027,9.784473699050885,3.12801433805072
BART,2021-04-27,4,13.397241210937523,2.5531151556199823,6.819785382670764,25.15117579003175,5.01509479372342,6.11194024855093,11.727491055799508,3.4245424593366494
BART,2021-04-28,4,16.85661739226313,5.366169394216253,9.830292535597302,25.668545861424057,5.066413510702029,9.088389538180467,16.735758724860766,4.090936167292368
BART,2021-04-29,4,14.387071966355869,7.94244069745466,10.808311757733767,35.679645771887756,5.97324415806752,9.84195517263107,16.99032673374299,4.121932402859487
BART,2021-04-30,4,12.470163456086212,7.163879197643672,9.387756396878173,28.17966796947463,5.308452502328209,8.388379300025225,16.772399828811327,4.0954120462795105
BART,2021-05-01,4,12.109108020413329,5.574908644153249,8.26145201652283,21.91104642275961,4.680923671964713,7.08288259198591,14.355416012887833,3.788854182056606
BART,2021-05-02,4,10.868303655808994,5.296690713205668,7.661785790228097,24.913579933948174,4.991350512030604,6.689709866431475,14.224200421551703,3.7714984318638796
BART,2021-05-03,4,11.734130662487422,5.01318044354841,7.8825211555727295,21.58386717118443,4.645844075212214,7.415500567036313,13.402695617600473,3.660969218335559
BART,2021-05-04,4,12.96414755544357,5.128928695186515,8.292263695501536,17.91093492661152,4.2321312511087745,7.270439689390144,11.762013184930128,3.429579155658917
BART,2021-05-05,2,8.502769027217765,5.540512380292362,7.021640703755063,13.336508337668674,3.651918446196283,NA,NA,NA
CLBJ,2021-04-19,3,20.613091056577645,7.509953455771192,12.505080487651233,0.22282002198720172,0.47203815734239296,7.509953455771192,0.04842715055671751,0.2200616971594955
CLBJ,2021-04-20,4,19.53421099262855,10.585420473160305,14.059026459724695,17.39187863796589,4.170357135541978,10.585420473160305,0.9765220753828524,0.9881913151727516
CLBJ,2021-04-21,4,12.40620550340224,1.158264947706676,6.296640506867462,3.542260147070372,1.8820893036916106,1.158264947706676,0.7370230087209293,0.8585004418874398
CLBJ,2021-04-22,4,12.89885667370214,7.924012018019176,10.653290828581802,7.566165789709457,2.7506664264700396,7.924012018019176,3.1875430412410246,1.785369161053541
CLBJ,2021-04-23,4,16.56632532919609,12.036907368321595,13.616458818989438,10.324975831790637,3.2132500419031564,12.73202790291081,5.929049946752286,2.4349640545092828
CLBJ,2021-04-24,4,20.550081117691555,14.702263419858893,17.257804919827393,12.907236755202694,3.592664297593458,14.702263419858893,6.024928685804449,2.4545730149670533
CLBJ,2021-04-25,4,22.407943036479356,11.968852184664842,17.131845831101963,8.1795392851876,2.8599893855026104,11.968852184664842,7.588583950440009,2.754738454089609
CLBJ,2021-04-26,4,25.74243538148944,15.55459181262603,20.429382619550175,8.052950886723094,2.83777216962939,15.55459181262603,4.526733277485736,2.1276121069136957
CLBJ,2021-04-27,4,24.905875716670888,17.710325967111917,21.81494613155244,11.954315939675816,3.457501401254353,17.710325967111917,9.560086012451398,3.091938875924199
CLBJ,2021-04-28,4,23.110962701612927,15.03355141916585,19.518356372464112,25.182163649541074,5.018183301708007,15.03355141916585,23.20263963209325,4.816911835615558
CLBJ,2021-04-29,4,23.305137191280263,12.700016932333693,18.246778229744226,18.9739720619554,4.355912311095737,12.700016932333693,16.73844613634971,4.091264613337753
CLBJ,2021-04-30,4,23.334682144657283,14.524834220640143,19.407758700463102,19.950227302591248,4.466567731781446,14.524834220640143,19.950227302591248,4.466567731781446
CLBJ,2021-05-01,4,25.182331503591254,16.618687586630568,20.74661333637855,21.71886413895515,4.660350216341595,16.618687586630568,21.71886413895515,4.660350216341595
CLBJ,2021-05-02,4,24.127925552860408,17.380032250189036,21.053882032825125,32.24031667553329,5.678055712612663,17.380032250189036,19.40265349940427,4.404844321812551
CLBJ,2021-05-03,4,23.457271255985408,16.576791874054962,20.518248822612172,28.78868069778727,5.365508428638172,16.576791874054962,22.532352976803416,4.746825568398676
CLBJ,2021-05-04,4,22.885437799269177,14.455603618006576,19.060730768019177,25.07420204255169,5.007414706467968,14.455603618006576,21.163257830079285,4.6003540983362665
CLBJ,2021-05-05,2,23.18760415354085,16.815997511340747,20.0018008324408,19.130577339708644,4.373851545229747,NA,NA,NA
DELA,2021-04-19,3,19.874381576045888,7.197050820627543,11.94056599934898,0.8328848918238955,0.9126252745918751,7.197050820627543,0.06018598496273,0.24532832075145747
DELA,2021-04-20,4,23.447253614856372,10.817677947013632,15.387576244723434,4.727440976377537,2.1742679173408086,10.817677947013632,0.5937198711398949,0.7705321999370921
DELA,2021-04-21,4,18.551989942981372,7.696974034463229,13.31841479885965,3.7398457580896958,1.9338680818736567,7.696974034463229,3.7398457580896958,1.9338680818736567
DELA,2021-04-22,4,18.40498283140123,5.391753953503047,10.546594976609775,3.8466331283491786,1.9612835410386684,5.391753953503047,1.5896935089441238,1.26083048382569
DELA,2021-04-23,4,19.312132607736917,7.96751138010335,12.545247280982256,7.125739501857309,2.6694080808031786,7.96751138010335,3.071459508480965,1.7525579900479655
DELA,2021-04-24,4,20.1733091292843,13.990124905493975,16.257403023012245,19.052059923076342,4.364866541267481,14.011940051663329,9.442084689117888,3.0727975346771363
DELA,2021-04-25,4,22.1160099152596,13.721433381111414,17.464427628055716,8.532235020006537,2.9209989763788924,13.721433381111414,5.729094751225284,2.3935527466979463
DELA,2021-04-26,4,25.685662841796898,13.309434263167866,18.122367415889638,9.020333697148148,3.00338703752083,13.309434263167866,9.020333697148148,3.00338703752083
DELA,2021-04-27,4,27.049498330393167,15.362262159778249,20.127607333275602,9.724972760206668,3.118488858438758,15.362262159778249,9.724972760206668,3.118488858438758
DELA,2021-04-28,4,26.05435751638107,17.027099412487424,21.26738916212515,16.96111581602925,4.118387526208437,17.027099412487424,9.75396640421322,3.1231340676015207
DELA,2021-04-29,4,24.607718978389638,15.56453562090476,19.663069251275854,23.1428824902422,4.810704988901543,15.56453562090476,23.1428824902422,4.810704988901543
DELA,2021-04-30,4,24.937585449218773,14.73805857012351,19.253645177041353,16.88763587505867,4.109456883221756,14.73805857012351,15.727812073712228,3.9658305654316885
DELA,2021-05-01,4,25.367491494455667,14.443526532573108,19.19241879370907,23.65150256221413,4.863281049066991,14.443526532573108,23.65150256221413,4.863281049066991
DELA,2021-05-02,4,26.39249425088208,15.567125677293369,20.083396714733517,21.568950673609333,4.6442384384966,15.567125677293369,21.568950673609333,4.6442384384966
DELA,2021-05-03,4,25.95026008852069,16.80582236013107,20.756715146956928,26.839813613915634,5.180715550376766,16.80582236013107,16.616034540824433,4.076277044169647
DELA,2021-05-04,4,26.20446954542593,16.853664078251033,20.831455649099066,21.4444020040133,4.630810080754046,16.853664078251033,20.394676323044763,4.516046536855523
DELA,2021-05-05,2,22.4882505355343,16.863418874432988,19.675834704983643,18.360482964566557,4.284913413893746,NA,NA,NA
GRSM,2021-04-19,3,13.44534872731857,5.808328739289338,8.380350223664337,0.4175607186852283,0.646189382987084,5.887373204385104,0.06231512616999367,0.24962997850817853
GRSM,2021-04-20,4,16.885964473601334,4.624063602570588,9.06451076384516,0.49202115652902473,0.7014421975679997,6.133806585496495,0.37922147684480234,0.6158096108740122
GRSM,2021-04-21,4,11.029411857358893,4.377173442225325,7.115189140073737,2.446191472063462,1.5640305214616055,6.051812744140648,2.446191472063462,1.5640305214616055
GRSM,2021-04-22,4,9.197884639616959,-2.4909384450604612,2.3267569265058192,1.522326395658636,1.233825917890622,0.19175454416584936,1.2616783556638547,1.1232445662739057
GRSM,2021-04-23,4,14.620842521421393,-0.6114818942162071,5.036699651902744,2.2526392141877802,1.5008794802340995,1.6320296748992162,2.2526392141877802,1.5008794802340995
GRSM,2021-04-24,4,10.87266274729085,5.090123133505567,7.7375626594789795,11.467996205928264,3.3864430020197096,6.795808656754055,2.270736015772307,1.5068961529489373
GRSM,2021-04-25,4,14.969234146610406,8.46111253307714,10.297330351798788,17.01595315218813,4.1250397758310315,8.46111253307714,3.341445903413959,1.8279622270205582
GRSM,2021-04-26,4,20.109211386403754,7.612431483114942,11.699303706999771,18.194458984527536,4.265496335073744,8.190079030682986,8.71816294076502,2.9526535422844686
GRSM,2021-04-27,4,22.293368234942058,9.66601739698843,14.163333572879937,9.571425853122866,3.093772107496424,10.777424277028752,6.5234376241823515,2.554102117023192
GRSM,2021-04-28,4,20.548227420929962,12.108098971459196,15.313839869345411,16.6167404214461,4.076363627235198,12.642263892389135,6.161727895113009,2.482282799181634
GRSM,2021-04-29,4,18.433525626890145,11.390339316091252,14.26137596868702,24.4183254724048,4.941490207660519,11.390339316091252,17.179000709149786,4.144755808144768
GRSM,2021-04-30,4,17.71468210527976,9.992907911731374,12.858079282699116,25.178150042292653,5.01778337937108,10.164509237966252,15.69956823600436,3.9622680671560273
GRSM,2021-05-01,4,17.661043031754055,8.600715686428954,12.050806402391025,37.656019267003224,6.136450054143945,9.435138136340749,28.08410915381085,5.2994442306538945
GRSM,2021-05-02,4,19.328944839969783,10.07507501417593,13.388476759387624,24.50831434583712,4.950587272823006,10.902610335811515,21.016213978326288,4.584344443682901
GRSM,2021-05-03,4,20.653487470073106,10.859311799080164,14.443489616147955,20.68022861899107,4.5475519369206845,11.967110713835709,14.455134389479394,3.8019908455280893
GRSM,2021-05-04,4,19.664465922694074,11.609573659589236,14.668311137537824,29.241856138021635,5.407573960476328,12.360442918346797,18.817361974742223,4.33789833614646
GRSM,2021-05-05,2,14.69567063854589,11.505028312437018,13.100349475491454,17.11084539508347,4.136525763860715,NA,NA,NA
HARV,2021-04-19,3,14.464702778477845,3.9244589528730067,8.46422073200187,0.7931051816030216,0.8905645297242764,7.003500464654761,0.11173715724018954,0.33427108346398965
HARV,2021-04-20,4,13.869832488029257,4.898254197643672,8.967171748991959,3.786026019462815,1.9457713173604998,8.401551080519177,0.17566306589231376,0.41912177931039774
HARV,2021-04-21,4,9.54814177482361,4.463648445375527,6.821639325541858,31.090863325583037,5.575918159871344,5.442134537235406,8.07022360010293,2.840813897477786
