siteID,date,n_obs,daily_max,daily_min,daily_mean,daily_var,daily_sd,midday_mean,midday_var,midday_sd
BART,2021-05-11,4,9.368518263293874,5.112483658329156,6.824578365202896,1.3479571585493382,1.1610155720529067,6.65432063277052,4.357486199404933,2.087459268921177
BART,2021-05-12,4,10.537291299143169,0.8379563854586921,4.945844391853601,1.6314006074982625,1.277262935929115,5.096732978410641,17.69867531905367,4.2069793580493915
BART,2021-05-13,4,14.881051143523209,1.932407305317563,7.480598252819453,0.9113291469012057,0.9546356094873089,8.013475118657617,29.28467373310337,5.411531551520639
BART,2021-05-14,4,16.671165023311513,5.046353050970285,10.192274081322477,1.7769396769463695,1.3330190084715108,10.558157447076635,24.289231643871616,4.928410661041916
BART,2021-05-15,4,16.003955275012622,5.709676238029257,10.77331227948591,2.6311125193892786,1.6220704421785384,11.120112068422403,20.286116551333546,4.504011162434385
BART,2021-05-16,4,15.494111879410305,6.092680703440043,10.625362076297906,3.995854107474768,1.9989632581602814,10.961378003192227,17.490405818908776,4.182153251485265
BART,2021-05-17,4,15.358737871723813,6.511451770413329,10.546116047520814,16.175775444531634,4.021911914069182,10.775596831947267,20.934425796299404,4.57541536871784
BART,2021-05-18,4,14.22671784431706,6.504643397177442,10.104070897256197,22.46872987487624,4.740119183615137,10.183081317204325,22.501557972347698,4.743580712114815
BART,2021-05-19,4,12.971505245085709,7.581839087701636,10.020827311854232,26.758255328726705,5.172838227581325,9.90793417653732,19.951338520658897,4.46669212288679
BART,2021-05-20,4,13.182448651713733,5.486300363848309,8.911227613879811,22.32855752646843,4.725310310071544,8.904309147660474,25.877030823382587,5.0869471024753725
BART,2021-05-21,4,15.788252110635103,4.93231378370718,9.781996253228979,25.932442972222244,5.092390693203169,10.060687124600998,39.86862917199,6.314161003014573
BART,2021-05-22,4,16.155615825037824,6.568644665133592,10.776734924316429,35.75465219274003,5.979519394795876,10.92056582871306,39.210565013887624,6.261833997631015
BART,2021-05-23,4,17.09264132591988,7.68217694682462,11.876634462418117,37.096854836601885,6.09071874548496,11.99631045761931,37.137660991396125,6.094067688448835
BART,2021-05-24,4,16.76054805632563,8.929789684664842,12.41144197525519,24.278718137002038,4.927343923149879,12.4814884308846,32.55202894206427,5.70543854073149
BART,2021-05-25,4,16.940362548828148,8.761342497794882,12.306482918031776,27.24575988377134,5.219747109177928,12.323534040553618,32.33967376308835,5.686798199610071
BART,2021-05-26,4,17.224306955645183,8.555176568800427,12.435467676962599,32.44858680722574,5.696366105441761,12.587447102864607,35.25362591142429,5.937476392494061
BART,2021-05-27,4,17.364688110351587,8.375642903645856,12.542992647232571,32.44493292973152,5.696045376375746,12.642591349283878,34.41122997647277,5.866108588874977
BART,2021-05-28,4,18.51253560384117,9.185740152994814,13.264319610595726,25.986896889251067,5.097734485950702,13.348704698350717,35.946299347966054,5.995523275575374
BART,2021-05-29,4,15.79168395996096,8.835334269205752,12.332789611816429,29.24312114968318,5.407690925865048,12.138203260633704,28.215891119634986,5.311863243687189
BART,2021-05-30,4,16.16697896321617,8.92538248697919,12.168860371907575,26.975026855160664,5.193748824804745,12.218796454535614,25.402991412940565,5.040138035107825
BART,2021-05-31,4,16.339630126953146,9.172129313151064,12.438413747151715,26.48885302408759,5.146732266602528,12.43609788682728,24.358367101771968,4.935419647990631
BART,2021-06-01,4,17.549236043294293,9.030994669596376,12.84281946818036,17.48235843013865,4.1811910300940145,13.020962863498287,25.96828669731211,5.095908819564191
BART,2021-06-02,4,18.565581258138042,10.140010579427106,13.917719523112002,26.377315786833094,5.1358851025731775,14.03375142415367,29.581889064045978,5.438923520702049
BART,2021-06-03,4,19.828673299153667,10.331858317057314,14.45564371744794,24.783462301736975,4.97829913743007,14.69080742730037,30.449020285765815,5.518063091861656
BART,2021-06-04,4,20.400620524088563,11.007700602213564,15.103973642985048,21.785265386164532,4.66746884147763,15.294839138454885,30.06119625823393,5.482809157560924
BART,2021-06-05,4,19.547788492838563,11.007586669921897,15.180489857991558,20.302809646335998,4.5058639178670274,15.177482774522591,26.234116879886436,5.121925114630868
BART,2021-06-06,4,18.364294433593773,11.257772827148461,14.691194661458356,25.251416958457437,5.025078801218687,14.531499226888043,26.859762778891817,5.182640521866418
BART,2021-06-07,4,20.070640055338565,11.219907633463565,15.123020426432316,22.719761024706663,4.766525047107868,15.209966023763043,30.083741399877066,5.48486475675354
BART,2021-06-08,4,20.362120564778667,11.364866129557315,15.514543660481793,39.39040430956895,6.27617752374556,15.614113362630231,37.25344995677555,6.103560432794579
BART,2021-06-09,4,20.632962036132835,12.384484863281273,15.982860056559268,21.306209122231124,4.615864937607157,16.053797403971377,29.95338843786838,5.472968886981579
BART,2021-06-10,4,21.149409993489606,11.25853474934898,15.801111094156923,21.19177297059147,4.603452288293154,15.813863457573808,30.732363438878917,5.543677789958478
BART,2021-06-11,4,21.28811950683596,12.127271525065128,16.445045216878277,22.614555629622192,4.7554763830369495,16.408409288194466,32.67028668294527,5.715792743176161
BART,2021-06-12,4,20.712532552083356,11.439840698242211,15.84318796793622,28.86419948631919,5.372541250313411,15.731337483723982,32.253301048086264,5.679198979441226
BART,2021-06-13,4,22.662942504882835,12.097837320963565,16.669814554850284,19.67905006601058,4.436107535442596,16.936821831597246,33.84893848485361,5.817984056772037
BART,2021-06-14,4,20.6243347167969,13.475761922200544,16.803121185302757,35.13854264349773,5.9277772093338434,16.679912990993948,31.54532846358248,5.616522808961295
BART,2021-06-15,1,16.56314392089846,16.56314392089846,16.56314392089846,13.178988332837692,3.630287637755126,NA,NA,NA
CLBJ,2021-05-11,4,15.06528970041585,12.906320682648712,13.54957659321449,1.4284612543059774,1.1951825192438088,13.763995230069748,1.5948914539425094,1.262890119504666
CLBJ,2021-05-12,4,15.198016554309499,10.563335590977845,12.98092237903228,3.0547237404111414,1.7477767993685982,12.241890987273209,4.721602306328975,2.1729248275835444
CLBJ,2021-05-13,4,19.0036323793473,9.175351838142664,13.90632265152472,3.4426763351365763,1.8554450504222906,13.14788273637015,19.48098838033678,4.413727266193141
CLBJ,2021-05-14,4,21.835678395917363,11.569859461630568,16.45227227980093,2.7002615428960293,1.643247255557127,15.457079618720622,22.92472107657534,4.787976720554867
CLBJ,2021-05-15,4,23.784598861202138,14.672510750063028,19.175972034085202,3.497295203208122,1.8701056663215911,18.30613245810234,18.949029299461245,4.353048276720721
CLBJ,2021-05-16,4,24.12088583669357,18.242502323273712,21.352136476578274,4.697029083015858,2.167263039646055,20.56836836620046,9.581417280930047,3.0953864509831477
CLBJ,2021-05-17,4,24.93476503433722,19.953376819241456,22.559824838945964,2.6988395317687943,1.6428145153269111,21.76817810714888,5.400642678558491,2.323928286018846
CLBJ,2021-05-18,4,24.601231531943068,19.314978618006574,22.073345356602843,10.014257746774664,3.1645312048982333,21.23071663148944,9.032660371789168,3.005438465813128
CLBJ,2021-05-19,4,23.996343600365446,18.61561712449599,21.307440037881197,12.263339030722618,3.5019050573541564,20.729653766591085,15.21338209952478,3.9004335784018656
CLBJ,2021-05-20,4,25.288903808593773,18.069985469695084,21.636872617660053,12.122475084970876,3.481734493750331,20.935492205876198,19.80360606689809,4.450124275444237
CLBJ,2021-05-21,4,26.214057971585206,18.89375925371726,22.87474040369836,9.044669616042126,3.00743572101585,21.891872086063533,18.522411877670173,4.303767172799915
CLBJ,2021-05-22,4,26.20723089402724,19.369692697832683,23.10859020602321,12.245826426643116,3.499403724442654,22.158201287382415,17.331148789863374,4.1630696354809364
CLBJ,2021-05-23,4,26.215223546181978,19.433470498361917,23.17349051198654,10.578297806639345,3.252429523700605,22.24684992964552,16.798282119404575,4.098570741051638
CLBJ,2021-05-24,4,26.813774650327645,19.39283092867946,23.38015038274952,9.603151993048929,3.098895285912212,22.40094893260671,19.01926698287916,4.361108458050448
CLBJ,2021-05-25,4,26.914555506552443,19.74309200163813,23.78269175867883,14.151960108649506,3.7619091042513912,22.77622260637183,21.912432835691632,4.68107176143366
CLBJ,2021-05-26,4,26.41075557585688,19.24930872763359,23.276838290306852,21.19308594716613,4.603594893902604,22.282714646862424,23.246559229603648,4.821468576025737
CLBJ,2021-05-27,4,27.250686645507834,19.324109903971376,23.630298491447224,20.728444218939575,4.55285012041244,22.651257324218772,28.64767583852655,5.352352364944459
CLBJ,2021-05-28,4,28.934205118815125,20.277839152018252,24.823069763183618,11.959716015494289,3.4582822347943623,23.84592725965714,23.639310260191582,4.86202738167851
CLBJ,2021-05-29,4,28.499548339843773,20.140924072265648,24.87245788574221,21.025888396085552,4.585399480534444,23.663427734375023,22.65555887897028,4.759785591701614
CLBJ,2021-05-30,4,29.07564392089846,20.527360026041688,25.219358571370464,16.953183451882595,4.117424371118745,24.08279486762155,22.548934505201327,4.748571838479579
CLBJ,2021-05-31,4,29.4862986246745,21.106531778971377,25.762746938069682,13.231951046843168,3.6375748853931746,24.682986789279536,21.175271475052323,4.60165964354735
CLBJ,2021-06-01,4,29.132056681315127,21.20999654134117,25.66865386962893,25.92813929399026,5.091968115963636,24.514186265733528,25.307765559290424,5.030682414870812
CLBJ,2021-06-02,4,30.28557840983075,21.546663411458358,26.312968190511093,19.231669649568484,4.385392758872173,25.216417100694468,26.118243328459123,5.110601073108634
CLBJ,2021-06-03,4,29.898819986979188,20.99188639322919,26.089893086751324,17.237169880964846,4.15176707932476,24.82025078667537,25.716774208734414,5.071170891296646
