siteID,date,n_obs,daily_max,daily_min,daily_mean,daily_var,daily_sd,midday_mean,midday_var,midday_sd
BART,2021-05-12,4,10.848965355657786,1.054382127331172,5.105225150815925,0.9184848083443539,0.9583761309341724,5.501565715830836,17.201699069632777,4.147493106640779
BART,2021-05-13,4,15.057726263230869,2.5489155430947807,7.904267144972301,0.6243207928273947,0.790139729938569,8.519020786080333,26.98910649348762,5.195104088802035
BART,2021-05-14,4,16.734268483807988,5.313796307963733,10.30637167653732,0.46120359917441683,0.6791197237412685,10.63427911573843,22.675809977695653,4.761912428604253
BART,2021-05-15,4,16.362597853137622,6.292582653414842,11.385272413684497,2.238187405368894,1.4960572867938227,11.767472921391992,18.68418860450986,4.322521093587613
BART,2021-05-16,4,16.865121952179962,6.849262655935003,11.41815092025267,4.404389528052941,2.098663748210499,11.771637422295049,18.727726121976676,4.3275542887382334
BART,2021-05-17,4,16.781703629032283,7.1594669465096,11.565665263514388,11.190652885966964,3.3452433223858264,11.836785560525897,21.8378987228598,4.673103756911439
BART,2021-05-18,4,12.749855090725829,7.390296000819075,10.02437448809226,19.172505094970187,4.378641923584319,9.827485574701804,14.302183834140552,3.781822818977715
BART,2021-05-19,4,13.449043323147704,6.071735800466253,9.153399362871747,27.737974306993106,5.266685324470516,9.267586459908458,24.617412923685222,4.9615937886615855
BART,2021-05-20,4,14.596790732106877,5.805461071383592,9.847302639868975,27.505922774541922,5.244608924842912,9.996164432648712,31.30327417680453,5.5949329019036975
BART,2021-05-21,4,16.279023988785305,6.419802561113934,10.828227922993344,26.445129728501524,5.142482836967132,11.012920551915345,37.27473544004095,6.105303877780446
BART,2021-05-22,4,17.116624204574116,6.981553403792866,11.46359085575229,26.432009255635723,5.141206984321457,11.667269273983557,40.48049175497075,6.362428133580036
BART,2021-05-23,4,17.44566866966988,7.921235902847805,12.267918297552317,31.11349482969331,5.577947187782734,12.421162069997502,40.679907202848,6.378080212951857
BART,2021-05-24,4,16.54659325384327,8.492071139427946,12.083382194272957,24.669443825165672,4.966834386726184,12.100721921202979,32.74521618523705,5.722343592029148
BART,2021-05-25,4,16.716299536920385,7.489406265751031,11.804849243164085,25.825252343550005,5.081855206865895,11.843767194850493,33.036173034852084,5.747710242770776
BART,2021-05-26,4,17.35772882276968,8.298250063004055,12.269958791425175,24.211747359047813,4.920543400788963,12.43339043073759,32.73792020667909,5.721706057346803
