siteID,date,n_obs,daily_max,daily_min,daily_mean,daily_var,daily_sd,midday_mean,midday_var,midday_sd
BART,2021-05-06,4,7.531279336252543,4.184629181892664,5.983918023878551,0.7940926241438074,0.8911187486209722,6.036670118762624,2.328854423244242,1.5260584599694214
BART,2021-05-07,4,11.716739580708188,0.41674489667340986,5.820978521531651,1.368403711876962,1.1697878918320885,6.437111278246831,22.762952969785278,4.771053654045957
BART,2021-05-08,4,10.302825730846797,1.077059641192059,5.566110721711213,2.219436583445678,1.4897773603614999,5.680386254095285,15.578445719758788,3.946953979939314
BART,2021-05-09,4,12.625091355846797,2.8182124968498212,6.707529178742463,3.100398013704727,1.7607947108350612,7.137029963667698,18.94825365362243,4.352959183546571
BART,2021-05-10,4,11.194680293913834,3.4433513026083897,7.180723424111666,9.223854450997646,3.0370799217336453,7.291315353557651,15.249258677859396,3.905029920225887
BART,2021-05-11,4,8.797415259576635,3.4867925828503252,6.020346906108264,10.046333600913165,3.169595179342808,5.940360908098141,9.98474220371452,3.159864269824658
BART,2021-05-12,4,11.560921748991959,2.2597703503024422,6.0845701648343224,9.955655435340539,3.155258378538997,6.390919478221629,20.944481767652196,4.576514150273349
BART,2021-05-13,4,14.659428553427443,2.4935310609879258,8.05034617762414,11.675569066066815,3.41695318464664,8.529436468308994,30.55778994134119,5.52791008802976
BART,2021-05-14,4,11.273041559034802,5.379353972404257,8.464465528918874,14.938597243882075,3.865048155441543,8.406530696089572,13.036880333586794,3.6106620353595535
BART,2021-05-15,4,12.8320989793347,6.848500700919882,9.141671999039211,12.802430407813079,3.5780484076956083,9.416013787382415,14.36044207261048,3.789517393100404
BART,2021-05-16,4,13.975176214402744,6.127035620904761,9.552381749306978,20.203975208954866,4.49488322528571,9.758608385311682,22.015305450962888,4.6920470427056555
BART,2021-05-17,4,15.985243077431978,6.697826557774721,10.631744680097048,19.285493020250673,4.391525136014899,10.88112727339552,26.967306103577158,5.193005498126991
BART,2021-05-18,4,16.569846663936513,7.009775272492463,11.185182928269931,28.51140667497711,5.339607352135277,11.422496311638968,33.546720260054975,5.791953060933331
BART,2021-05-19,4,15.945452093308994,8.074812169228853,11.504748732043874,31.46648848278508,5.609499842480172,11.56494088121642,28.594894100303442,5.347419386985038
BART,2021-05-20,4,17.382289566532283,8.301973207535305,12.144634665212347,27.074923478125005,5.203356943178606,12.259041866179459,35.426351594103195,5.952003998159208
BART,2021-05-21,4,15.934843789377544,8.040409998739943,11.834008296843521,20.177792963295452,4.491969831075833,11.705669903498846,27.91047095886465,5.283036149683689
BART,2021-05-22,4,15.912182617187522,5.943921915690127,10.660881255775392,31.112547788807543,5.577862295611783,10.721303982204883,38.25885034497878,6.185373905026177
BART,2021-05-23,4,15.600532023112002,6.783356730143252,11.00679117838544,29.341439535435633,5.416773904773544,11.077336290147592,33.78921464732924,5.812849098964228
BART,2021-05-24,4,17.861989339192732,7.781828816731793,12.112940724690779,21.88444256401867,4.678081077110429,12.45671556260853,32.772012784502834,5.724684513971301
BART,2021-05-25,4,18.854369099934917,10.345364379882835,13.796158091227236,19.46779034287273,4.412231900396072,14.088215806749155,26.805522848434684,5.177405030363636
BART,2021-05-26,4,18.25324401855471,10.740962727864606,14.310242462158225,23.241242613884268,4.820917196331448,14.204424370659744,28.58384820071285,5.3463864619678265
BART,2021-05-27,4,17.95178629557294,9.291455078125022,13.161395263671897,22.027649808953377,4.69336231383785,13.13008490668405,30.71765490645559,5.54235102699708
BART,2021-05-28,4,17.74375406901044,9.218829345703147,13.156394704182965,27.071539506555975,5.203031761055853,13.171458265516517,31.031789706437298,5.570618431236993
BART,2021-05-29,4,18.490899658203148,8.33808288574221,12.921563720703148,20.147987903689902,4.488651011572397,12.995414903428841,33.578852687008244,5.794726282319834
BART,2021-05-30,4,18.626180013020857,9.302307128906273,13.666394042968774,24.997418739847923,4.999741867321545,13.817607625325543,32.256547356444,5.679484779136573
BART,2021-05-31,4,19.353135172526063,9.194839477539086,13.898351796468122,23.47141926086497,4.844731082409525,13.909395684136307,35.269514680348834,5.938814248682041
BART,2021-06-01,4,19.883194986979188,10.760249837239606,14.857695515950542,31.47880142894627,5.610597243515727,14.898903062608529,40.215354735349024,6.341557753056343
BART,2021-06-02,4,19.36418863932294,11.42040913899742,15.16675720214846,21.141006376792344,4.597935012241076,15.071830919053841,27.74018873753405,5.2668955502776065
BART,2021-06-03,4,19.54052429199221,11.088467407226585,14.778381601969423,17.48882386585184,4.1819641158015495,14.895609876844642,26.152851752291426,5.1139858967630545
BART,2021-06-04,4,18.195659383138043,10.497846476237003,14.117062632242861,17.891065253887923,4.229783121377256,14.027748955620682,22.330053496922247,4.725468600776249
BART,2021-06-05,4,19.60479431152346,10.273640950520855,14.450128428141298,13.162625808548182,3.628033325170564,14.601634046766517,25.912664246905745,5.090448334567963
BART,2021-06-06,4,19.289922078450545,10.22093709309898,14.513317362467472,17.714235810465553,4.208828318007941,14.451594373914954,26.80750568698529,5.177596516433594
BART,2021-06-07,4,19.532960001627625,10.199610392252627,14.51815643310549,22.137823830498917,4.705084890891865,14.520051744249155,29.166704114056895,5.40062071562676
BART,2021-06-08,4,20.422022501627627,10.774334716796897,15.034907786051456,23.686894370017082,4.866918364840023,15.167446221245683,32.51937651161707,5.7025763047606
BART,2021-06-09,4,20.250772094726585,12.218022664388043,16.04303614298505,25.424681509282955,5.042289312334523,15.980071004231794,29.375461268589277,5.419913400469539
BART,2021-06-10,1,15.70547790527346,15.70547790527346,15.70547790527346,14.106569688519912,3.755871362083626,NA,NA,NA
CLBJ,2021-05-06,4,23.373214032573106,13.423340631300427,17.735532009986162,1.1560357125095462,1.07519101210415,16.880756796560004,22.070566155002055,4.697932114771568
CLBJ,2021-05-07,4,23.35222384545113,12.452046843498007,18.439044386340747,1.3320313107682973,1.1541366083650137,16.895176844443068,23.294089852966795,4.826395119855688
CLBJ,2021-05-08,4,25.66411841607865,16.65482335244458,21.441514833511867,1.6278840125908935,1.2758855797409474,20.512644909274215,15.712459960902112,3.963894544624278
CLBJ,2021-05-09,4,27.9283149965348,21.325851735761113,24.460754689862675,4.302886383031164,2.0743399873287802,23.804771308488768,10.59980012752532,3.2557334239039473
CLBJ,2021-05-10,4,26.929590828188026,16.729463441910305,21.309754697738178,26.75466028495181,5.172490723524964,19.436475987588228,21.685563674614585,4.656776103122694
CLBJ,2021-05-11,4,22.093205408896193,17.10138805758571,19.36542688185171,24.44820693629964,4.944512810813583,18.456167372836884,21.156859374999158,4.599658615049508
CLBJ,2021-05-12,4,20.60229669386343,15.54658144058722,18.33311713434037,22.772567384986466,4.772061125445322,17.576723947832683,21.52601766304033,4.639613956251138
CLBJ,2021-05-13,4,21.64136411605345,12.706643184538834,17.528815041818948,16.065160096490814,4.008136736251748,16.38191088604673,26.16560395016405,5.115232541162137
CLBJ,2021-05-14,4,23.97659085181454,14.656231098790345,19.247530832598308,11.134612842695287,3.336856730921375,18.26448843350977,25.07175040360285,5.007169899614237
CLBJ,2021-05-15,4,24.615647642074116,17.490019570627542,21.18134928057273,17.50682753411232,4.1841160995020585,20.27569068170365,20.964934939082298,4.578748184720612
CLBJ,2021-05-16,4,25.926146279611917,19.78652048418601,23.000447722404257,10.34099562820047,3.2157418472570947,22.253986448882753,14.143941834581604,3.76084323451292
