time,siteID,gcc_90,gcc_sd
2016-12-13,SCBI,0.32509,2.6989552022353274e-4
2016-12-14,SCBI,0.32544,1.2526640998044235e-4
2016-12-15,SCBI,0.32584,0.0024712385228331762
2016-12-16,SCBI,0.32565,1.1335892068098915e-4
2016-12-17,SCBI,0.32563,1.93113691796274e-4
2016-12-18,SCBI,0.32689,2.2834131273608525e-4
2016-12-19,SCBI,0.32496,9.524940409048214e-5
2016-12-20,SCBI,0.32504,0.0021418327170335018
2016-12-21,SCBI,0.32554,6.823698201331809e-5
2016-12-22,SCBI,0.32644,0.0030234591555544682
2016-12-23,SCBI,0.32538,1.144470290089725e-4
2016-12-24,SCBI,0.32604,8.027942273264142e-5
2016-12-25,SCBI,0.32516,0.0028172633920895904
2016-12-26,SCBI,0.32667,2.464642011509691e-4
2016-12-27,SCBI,0.32658,5.308013210693534e-4
2016-12-28,SCBI,0.32564,0.0017004531357666874
2016-12-29,SCBI,0.32598,2.669347730461935e-4
2016-12-30,SCBI,0.32485,4.0789480236442307e-4
2016-12-31,SCBI,0.32481,1.3367359576252065e-4
2017-01-01,SCBI,0.32561,2.814176386563961e-4
2017-01-02,SCBI,0.33354,0.0011708844283232142
2017-01-03,SCBI,0.3344,5.459036335681123e-4
2017-01-04,SCBI,0.326,4.044793196196713e-4
2017-01-05,SCBI,0.32434,1.6132834309481013e-4
2017-01-06,SCBI,0.32839,3.4430100736633696e-4
2017-01-07,SCBI,0.32784,3.389992017328524e-4
2017-01-08,SCBI,0.32738,5.663057528528916e-4
2017-01-09,SCBI,0.32829,3.8003586511737826e-4
2017-01-10,SCBI,0.32764,9.35045475266467e-5
2017-01-11,SCBI,0.32566,2.3644840227579668e-4
2017-01-12,SCBI,0.32686,2.858232477941468e-4
2017-01-13,SCBI,0.32583,3.6701388729772137e-4
2017-01-14,SCBI,0.33014,0.0015613142325147317
2017-01-15,SCBI,0.32571,5.7771061182948376e-5
2017-01-16,SCBI,0.32652,2.0002592587064664e-4
2017-01-17,SCBI,0.32558,3.876005433748607e-4
2017-01-18,SCBI,0.32675,1.5098634753797722e-4
2017-01-19,SCBI,0.32561,6.189049249460917e-5
2017-01-20,SCBI,0.32617,5.076522628729233e-4
2017-01-21,SCBI,0.33141,0.0014581774351034513
2017-01-22,SCBI,0.33607,7.356696044684584e-4
2017-01-23,SCBI,0.3332,0.0012976764674932299
2017-01-24,SCBI,0.32773,8.510370204662546e-4
2017-01-25,SCBI,0.3277,0.003358777354323798
2017-01-26,SCBI,0.3268,8.067072918313614e-4
2017-01-27,SCBI,0.32538,1.092681199655921e-4
2017-01-28,SCBI,0.32619,1.5218745154631965e-4
2017-01-29,SCBI,0.32564,1.1854420341486309e-4
2017-01-30,SCBI,0.32812,2.3258581914060091e-4
2017-01-31,SCBI,0.32744,2.0768893537583035e-4
2017-02-01,SCBI,0.3274,3.096177524837091e-4
2017-02-02,SCBI,0.32587,4.7576077164551337e-4
2017-02-03,SCBI,0.3264,1.313318215320963e-4
2017-02-04,SCBI,0.32585,0.0019403811874611294
2017-02-05,SCBI,0.32707,3.1030912829313766e-4
2017-02-06,SCBI,0.32682,0.0022354782827513787
2017-02-07,SCBI,NA,NA
2017-02-08,SCBI,0.32772,1.1356181450771773e-4
2017-02-09,SCBI,0.32557,6.754786738125148e-4
2017-02-10,SCBI,0.3262,1.1481951053719462e-4
2017-02-11,SCBI,0.32776,2.1348854101065588e-4
2017-02-12,SCBI,0.32855,5.33689659878492e-4
2017-02-13,SCBI,0.32585,2.988659517958757e-4
2017-02-14,SCBI,0.32629,1.2125348722105305e-4
2017-02-15,SCBI,0.3261,1.69197505650551e-4
2017-02-16,SCBI,0.32558,7.05954268045317e-5
2017-02-17,SCBI,0.32608,9.761980394595187e-5
2017-02-18,SCBI,0.32743,0.003280906519825996
2017-02-19,SCBI,0.32725,1.4939674613290616e-4
2017-02-20,SCBI,0.32725,0.0031002361858676526
2017-02-21,SCBI,0.32641,1.6711553012262208e-4
2017-02-22,SCBI,0.32778,6.949855673144543e-5
2017-02-23,SCBI,0.32923,0.0017875191109011212
2017-02-24,SCBI,0.3279,0.002252158891701336
2017-02-25,SCBI,0.32866,9.085999716990045e-4
2017-02-26,SCBI,0.32533,4.6990806743100306e-4
2017-02-27,SCBI,0.32685,8.192760368092247e-5
2017-02-28,SCBI,0.3286,0.0021627030350834563
2017-03-01,SCBI,0.32745,2.1933958016867803e-4
2017-03-02,SCBI,0.32601,1.9407760282517478e-4
2017-03-03,SCBI,0.32721,8.733987854166904e-4
2017-03-04,SCBI,0.32586,0.002088877718502728
2017-03-05,SCBI,0.32648,8.387051380380528e-4
2017-03-06,SCBI,0.32738,1.3261687182963264e-4
2017-03-07,SCBI,0.32744,7.457696750090804e-5
2017-03-08,SCBI,0.32689,2.858721628095169e-4
2017-03-09,SCBI,0.32686,0.0020430849248633982
2017-03-10,SCBI,0.32603,0.0016262352798122768
2017-03-11,SCBI,0.32527,1.8583053943783492e-4
2017-03-12,SCBI,0.32645,2.4994465428186484e-4
2017-03-13,SCBI,0.32584,0.0016119836176814817
2017-03-14,SCBI,0.32922,4.065638112929732e-4
2017-03-15,SCBI,0.32704,3.5889127738020335e-4
2017-03-16,SCBI,0.32704,2.6112816463825996e-4
2017-03-17,SCBI,0.32889,2.1659837751667537e-4
2017-03-18,SCBI,0.32792,1.1697444339753089e-4
2017-03-19,SCBI,0.32658,2.639265706477393e-4
2017-03-20,SCBI,0.32723,7.607844300323104e-4
2017-03-21,SCBI,NA,NA
2017-03-22,SCBI,NA,NA
2017-03-23,SCBI,NA,NA
2017-03-24,SCBI,NA,NA
2017-03-25,SCBI,NA,NA
2017-03-26,SCBI,NA,NA
2017-03-27,SCBI,0.3301,1.9549880108196588e-4
2017-03-28,SCBI,0.33029,1.9072807975796638e-4
2017-03-29,SCBI,0.32977,1.4606290090371927e-4
2017-03-30,SCBI,0.33001,5.3346648422917235e-5
2017-03-31,SCBI,0.33559,3.07041806632918e-4
2017-04-01,SCBI,0.33032,6.271463390726595e-4
2017-04-02,SCBI,0.33036,4.913827237749556e-4
2017-04-03,SCBI,0.3327,2.6568794032219757e-4
2017-04-04,SCBI,0.33497,2.6674186558758156e-4
2017-04-05,SCBI,0.33793,0.0016111893459713042
2017-04-06,SCBI,0.34427,0.0011541756248774403
2017-04-07,SCBI,0.33954,3.1657705255447603e-4
2017-04-08,SCBI,0.33988,0.0017460094508475546
2017-04-09,SCBI,0.34362,4.969467741383686e-4
2017-04-10,SCBI,0.35392,0.0017536110983002032
2017-04-11,SCBI,0.36446,0.003719226581877872
2017-04-12,SCBI,0.38175,0.001612613558728783
2017-04-13,SCBI,0.38068,0.0030271035593754728
2017-04-14,SCBI,0.38668,0.002452332500677176
2017-04-15,SCBI,0.39229,0.001654520202971486
2017-04-16,SCBI,0.40572,0.003926052990171251
2017-04-17,SCBI,0.42672,0.0015643870939098916
2017-04-18,SCBI,0.40827,0.004113498013335402
2017-04-19,SCBI,0.4218,0.0018490656265878042
2017-04-20,SCBI,0.42886,0.0014608068058718873
2017-04-21,SCBI,0.43414,0.0017858898226865755
2017-04-22,SCBI,0.44781,0.001240704424831275
2017-04-23,SCBI,0.43286,0.0014437740126459614
2017-04-24,SCBI,0.44065,0.001098349229804549
2017-04-25,SCBI,0.40557,0.00544781273450217
2017-04-26,SCBI,0.43718,0.0014340662603881476
2017-04-27,SCBI,0.4304,0.0021580569208131135
2017-04-28,SCBI,0.43726,0.003323851620991425
2017-04-29,SCBI,0.45359,0.0015174878710472505
2017-04-30,SCBI,0.4374,0.0016171018178790526
2017-05-01,SCBI,0.43248,6.402819152688834e-4
2017-05-02,SCBI,0.44102,0.0026365741848552076
2017-05-03,SCBI,0.44038,0.001151625552275159
2017-05-04,SCBI,0.44159,7.08140919044003e-4
2017-05-05,SCBI,0.43945,0.001903741796610887
2017-05-06,SCBI,0.44226,0.0011259624534284448
2017-05-07,SCBI,0.4351,0.001543921672963026
2017-05-08,SCBI,0.42972,0.001212563401077506
2017-05-09,SCBI,0.41508,0.003641683436970062
2017-05-10,SCBI,0.43233,6.28458114786349e-4
2017-05-11,SCBI,0.43875,0.0015667766989873818
2017-05-12,SCBI,0.43505,4.8021364293107736e-4
2017-05-13,SCBI,0.43011,6.043981742702537e-4
2017-05-14,SCBI,0.42155,0.0041452493288543285
2017-05-15,SCBI,0.41675,0.003004234806986659
2017-05-16,SCBI,0.41537,3.5609000524689465e-4
2017-05-17,SCBI,0.41789,0.001989833192167889
2017-05-18,SCBI,0.42507,0.0016904557440078059
2017-05-19,SCBI,0.42453,0.002725252780337039
2017-05-20,SCBI,0.43227,8.394170581725265e-4
2017-05-21,SCBI,0.427,8.314932611063683e-4
2017-05-22,SCBI,0.42263,0.0011799825450109838
2017-05-23,SCBI,0.43118,5.072331686186773e-4
2017-05-24,SCBI,0.42787,9.708763012067472e-4
2017-05-25,SCBI,0.42791,0.002272392017056856
2017-05-26,SCBI,0.43069,7.442954416693743e-4
2017-05-27,SCBI,0.43143,9.372146653673242e-4
2017-05-28,SCBI,0.42959,9.379297717498387e-4
2017-05-29,SCBI,0.42936,0.0011309207908169559
2017-05-30,SCBI,0.41938,0.0011279194371650214
2017-05-31,SCBI,0.42208,0.0012035637831041787
2017-06-01,SCBI,0.41719,0.0027047595827370957
2017-06-02,SCBI,0.41691,0.003531174480225517
2017-06-03,SCBI,0.42837,0.0010939827398556347
2017-06-04,SCBI,0.41464,8.300603853125977e-4
2017-06-05,SCBI,0.43039,5.947750238363955e-4
2017-06-06,SCBI,0.42882,3.7319629676400926e-4
2017-06-07,SCBI,0.42863,7.722232954004878e-4
2017-06-08,SCBI,0.42404,8.510067305904234e-4
2017-06-09,SCBI,0.42322,0.0018421125211040095
2017-06-10,SCBI,0.41642,9.160904874653502e-4
2017-06-11,SCBI,0.4155,9.295491678820493e-4
2017-06-12,SCBI,0.41744,0.002691975444895134
2017-06-13,SCBI,0.42138,0.0024309747516717017
2017-06-14,SCBI,0.42892,5.932996613544245e-4
2017-06-15,SCBI,0.4192,0.0013964658388888993
2017-06-16,SCBI,0.41793,4.50234734242452e-4
2017-06-17,SCBI,0.41721,0.0012429599300681834
2017-06-18,SCBI,0.40588,0.002728742446099091
2017-06-19,SCBI,0.42099,0.0012378422965064635
2017-06-20,SCBI,0.41385,0.0014422028100465317
2017-06-21,SCBI,0.42029,8.617763988603181e-4
2017-06-22,SCBI,0.42279,7.651534150557319e-4
2017-06-23,SCBI,0.41971,8.754931615485915e-4
2017-06-24,SCBI,0.41963,0.0016124898982123048
2017-06-25,SCBI,0.41957,0.0016016501979941526
2017-06-26,SCBI,0.41813,0.0024552995827019424
2017-06-27,SCBI,0.42006,0.0017388658635526164
2017-06-28,SCBI,0.41067,0.0028340001976005615
2017-06-29,SCBI,0.41179,0.0011247633583313973
2017-06-30,SCBI,0.4089,0.0024642550481735787
2017-07-01,SCBI,0.41122,0.0013605250037078645
2017-07-02,SCBI,0.42222,8.58835643918741e-4
2017-07-03,SCBI,0.41799,8.736192662991098e-4
2017-07-04,SCBI,0.42123,2.357907546957719e-4
2017-07-05,SCBI,0.41987,3.8328361960983967e-4
